"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"00514d7e-b7e0-4ba3-ae27-99624fc9b1f5","0895af47-d205-42c4-84f8-28f07f52ff88","brit980780","orobanchaceae","agalinis","agalinis fasciculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"00515252-8876-4ba2-99ca-3e3303df7c82","https://data.biodiversitydata.nl/naturalis/specimen/l.2810292","l.2810292","orobanchaceae","pedicularis","pedicularis asparagoides","france","languedoc-roussillon",NA,NA,"1966-06-23",NA,NA,NA,"wilde wjjo de; wilde-duyfjes bee de","fabcdc12-9d29-4bd2-912b-176e71818144"
"00515378-9557-4ed2-9323-d712db9ff24d","73dd778d-fb86-4c55-823b-7c06aceb8433","obi103012","orobanchaceae","castilleja","castilleja subinclusa subsp. subinclusa","united states","california",-119.760133,35.036364,"1952-05-25","1952","5","25","robert f. hoover","b667cef4-96fe-42e8-a9fa-6298aa80bb14"
"0051667f-1c94-4bfc-9aaf-a0d4f2e4963f","70e6a5dd-a30d-44d9-ba04-bca5f6c8c19d","brit982533","orobanchaceae","castilleja","castilleja miniata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"0051789d-9933-4b5c-accd-2cca3882bfc3","1ac81c0b-f673-4c60-bde9-f85327ce99c7","eiu040810","orobanchaceae","castilleja","castilleja coccinea","united states","illinois",NA,NA,"1977-06-17","1977","6","17","ebinger, john e.","cb33cf97-2a7b-4b45-9b73-5aca568332a6"
"005194ca-616e-41c6-8a1e-116c594ccbf5","http://n2t.net/ark:/65665/3c48e7657-af91-4436-9bdf-39c82d9c3d3b","us 272878-2","orobanchaceae","orthocarpus","orthocarpus luteus","united states","wyoming",NA,NA,"1896-08-12","1896","8","12","f. h. knowlton","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0051f367-faec-4657-9aff-adc35d7cbb4d","urn:catalog:cas:bot-bc:689822","689822","orobanchaceae","castilleja","castilleja linariifolia","united states","california",NA,NA,"1962-07-26","1962","7","26","mooney, h.; andre, j. st.; wright, r.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"005269b6-f7c3-4cfa-ac30-47bfeb859cfb","b5ef7b44-e570-4c3d-88f6-9f353a675a87","tex00332421","orobanchaceae","aphyllon","orobanche ludoviciana","united states","texas",NA,NA,"1941-04-27","1941","4","27","robert runyon","2d7910d9-7f63-4bde-918a-9e0265f1c245"
"005273bd-6379-4272-b834-d6667e7e4637","s:vascularplants:s-hs-10362","s-hs-10362","orobanchaceae","pedicularis","pedicularis lapponica","sweden","torne lappmark",NA,NA,"1907-07","1907","07",NA,"hwass, a. t.","fc014977-92f7-47fd-92d7-b609c39d8212"
"0052ae66-1eba-4a06-94bc-851b98e7cefe","urn:catalog:inpa:herbarium:101522","77958","orobanchaceae","buchnera","buchnera palustris","brasil","minas gerais",NA,NA,"1977-04",NA,NA,NA,"mike hopkins","97e4947d-fce9-4019-9f86-c0d94c820269"
"0052dbd2-f732-483b-8cb6-a0cef838bf0d","f41fc9fe-8062-49fb-85cc-67fd100aa809",NA,"orobanchaceae","castilleja","castilleja exserta subsp. exserta","united states","california",-116.57253,32.76409,"1980-06-21","1980","6","21","henk van der werff","d82fa49b-915e-4aa8-acc6-51df3d431884"
"0052e64e-fc73-4f53-aff6-dcb7b314a0aa","01f28fcf-032a-4ed9-b70f-caac8f7e0649","3253386","orobanchaceae","aureolaria","aureolaria pedicularia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"0052f0b3-cae5-457d-84c3-5fc1d497af1a","urn:catalog:mo:tropicos:102744372","102744372","orobanchaceae","alectra","alectra sessiliflora","guinea","nzérékoré",-8.3773908,7.6724067,NA,"2011","10","5","moussa diabaté|david bilivogui|gordon mcpherson|ehoarn bidault","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"00530e70-2df0-48ce-bde0-39219fbe6bea","3872802c-49ec-4bee-85cd-703064e23f45","01640523","orobanchaceae","castilleja","castilleja scabrida","united states","utah",NA,NA,"1938-05-29","1938","5","29","francis w. pennell","a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"00530ebe-ce51-46a7-acee-942f423f8300","4692e562-27a5-11e3-8d47-005056be0003","lsu00096568","orobanchaceae","seymeria","seymeria pectinata","united states","florida",NA,NA,"1976-06-10","1976","6","10","r. p. wunderlin; lytton j. musselman; r. hillsenbeck","4523e216-ee13-4b15-a3f7-a6fd56431604"
"0053150c-82d5-43e5-aee4-142103ad2fb6","c9122872-4bc3-462a-a394-424c4a1a30c9","bryogdf02690","orobanchaceae","cordylanthus","cordylanthus ramosus","united states","idaho",NA,NA,"1923-08-01","1923","8","1","c. l. forsling","733616a3-f5f6-4b65-b62e-fe8892e75bdf"
"00531ee4-5486-452f-951d-ef2d4d24a10c","http://n2t.net/ark:/65665/36e3914d2-05c0-41c8-8d6f-e6cde989b754","us 46277","orobanchaceae","agalinis","agalinis purpurea","united states","washington, d.c.",-77.0206,38.8536,NA,NA,NA,NA,"g. vasey","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"00533db6-230a-42f4-aa63-c2b6c3826f16","f84f3bf0-e386-4ad3-80ba-dc7929207466","01634997","orobanchaceae","castilleja","castilleja citrina","united states","oklahoma",NA,NA,NA,NA,NA,NA,"elwyn o. hughes","a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"00535a0e-b5ea-46f6-8213-62047ddd9013","b1c77fcd-a56a-4afd-9e46-1b7660e84d72","3261451","orobanchaceae","castilleja","castilleja sulphurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"00537cec-e0a5-4a4d-8bda-298571cc9bfa","http://n2t.net/ark:/65665/3e8802a1a-c147-4b63-820d-aeb9b1cab40f","us 1225811","orobanchaceae","lamourouxia","lamourouxia lanceolata","costa rica","san josé",NA,NA,"1924-01-31","1924","1","31","p. c. standley","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"005385fa-5d4a-46ae-9f3d-8535d4294c71","https://specieslink.net/guid/237/31895","31895","orobanchaceae","buchnera","buchnera juncea","brasil","minas gerais",NA,NA,"2003-04-11","2003","04","11","arruda, r.; araújo, g.m.; amorim, e.h. & mendes, s.","e7301984-8b46-4932-b670-21c231ae4c01"
"00538e15-83c2-47af-8569-576bc27d9ba3","s:vascularplants:s-eu-3010","s-eu-3010","orobanchaceae","euphrasia","euphrasia stricta","sweden","dalarna",NA,NA,"1947-07-18","1947","07","18","lagerkranz, j.","fc014977-92f7-47fd-92d7-b609c39d8212"
"0053ce41-9c44-4ac0-97e5-7c5e26dbb5a4","urn:catalog:o:v:691021","691021","orobanchaceae","pedicularis","pedicularis hirsuta","russian federation","novaya zemlya - vaigach",NA,NA,NA,"1891","8",NA,"otto ekstam","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"0053d406-e631-4706-957c-60a9af7b7fb0","http://n2t.net/ark:/65665/32d92dbc5-50b1-4bbc-904b-dac5d40e4811","us 633319","orobanchaceae","sopubia","sopubia simplex","south africa","kwazulu-natal",NA,NA,"1907-03-20","1907","3","20","j. m. wood","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0053fc26-e13d-4b5e-9210-dfc8ceae4276","urn:catalog:cas:bot-bc:238516","238516","orobanchaceae","triphysaria","triphysaria floribunda","united states","california",NA,NA,"1915-06-23","1915","6","23","eastwood, alice","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"00542384-64af-4820-9e92-d515697d2ba0","9112aa1c-b17b-4d19-b171-995e3a6427d6","ucsb008192","orobanchaceae","castilleja","castilleja hololeuca","united states","california",NA,NA,"1981-03-23","1981","3","23","kuenster, gail","f31a5f98-efd3-476a-9627-de3add582acd"
"0054583e-5c41-4a7a-834e-f8585c88d502","b694ee4e-d026-4ad1-ab1b-f88ba6a369bc","mel 2030575a","orobanchaceae","euphrasia","euphrasia eichleri","australia","victoria",147.3333,-36.8333,"1996-03-05","1996","3","5","jobson, p.c.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"005480ee-112a-4227-8285-0b91a6f76bb2","urn:catalog:o:v:263699","263699","orobanchaceae","euphrasia","euphrasia stricta","norway","nordland",12,65.1184,NA,"1911","8","5","ove dahl","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"0054a186-a8a0-4fe0-8b4a-8c7af58cec46","https://data.biodiversitydata.nl/naturalis/specimen/amd.84116","amd.84116","orobanchaceae","phelipanche","orobanche lavandulacea","spain",NA,NA,NA,"1951-04-19",NA,NA,NA,"hillenius d","fabcdc12-9d29-4bd2-912b-176e71818144"
"0054bbdc-41ee-4641-9968-9f97a6e095f7","https://data.biodiversitydata.nl/naturalis/specimen/l.2810743","l.2810743","orobanchaceae","parentucellia","parentucellia latifolia","greece",NA,NA,NA,"1963-04-29",NA,NA,NA,"wolff wj","fabcdc12-9d29-4bd2-912b-176e71818144"
"0054dcaf-d218-49bf-92ad-7271812c9cd7","https://data.biodiversitydata.nl/naturalis/specimen/l.2816564","l.2816564","orobanchaceae","orobanche","orobanche alba","france","auvergne-rhône-alpes",NA,NA,"1955-08-20",NA,NA,NA,"brongersma tajm","fabcdc12-9d29-4bd2-912b-176e71818144"
"005534ad-08cd-4e5a-a369-376a9f4949f4","urn:catalog:o:v:845753","845753","orobanchaceae","pedicularis","pedicularis flammea","iceland","eyjafjardarsysla",NA,NA,NA,"1937","7","18","johannes lid","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"00556fdf-9e97-4c0b-922f-9adc7ddb97b1","http://n2t.net/ark:/65665/39925d901-8de6-467f-aa2b-52432fe4b236","us 675664","orobanchaceae","castilleja","castilleja chiriquiensis","panama",NA,NA,NA,"1911-03-11/1911-03-13","1911","3","11","w. r. maxon","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"00557ee3-fa35-4625-a215-e9c6e8107958","https://specieslink.net/guid/468/71435","71435","orobanchaceae","melampyrum","melampyrum cristatum",NA,NA,NA,NA,"1971-07-09","1971","07","09","niels jacobsen","d8862887-ff5c-4caa-9d61-f1958887ebc1"
"005598bf-7466-4d2d-b0c0-4584d4944b13","5724bb25-4203-460f-ad75-82c4178563ae","ncsc00023512","orobanchaceae","epifagus","epifagus virginiana","united states","indiana",-85.260494,39.100226,"1950-10-14","1950","10","14","ray c. friesner","aca26f37-3ec8-4e9e-b927-50b4944a0096"
"0055d149-4f72-48d3-959e-52b78fbe33c8","b40b5914-9994-4034-9a9f-efa5754c6c7f","tex00024482","orobanchaceae","castilleja","castilleja indivisa","united states","texas",NA,NA,"1947-04-07","1947","4","7","n. tomlinson|harold gentry","2d7910d9-7f63-4bde-918a-9e0265f1c245"
"0055dd23-4385-4ce9-807d-5cb1d3d4acf7","f01c3e9b-ece4-46a6-9a9b-0b3b1b82bd3d","cmc00016022","orobanchaceae","agalinis","agalinis purpurea","united states","michigan",NA,NA,"2000-07-16","2000","7","16","c.e. whately","c49bc91d-0a50-497b-8b17-d77808745cf9"
"0055e97b-ab3c-4325-8366-84a45fec55bd","76094acc-c70e-4845-bf3c-2e10aa5ff884","ncsc00095510","orobanchaceae","aureolaria","aureolaria pedicularia","united states","north carolina",-78.8682640621643,35.3918774660009,NA,NA,NA,NA,NA,"aca26f37-3ec8-4e9e-b927-50b4944a0096"
"0056403b-e53c-42f8-b4a2-6e5ba3dc5fb7","urn:catalog:o:v:514154","514154","orobanchaceae","pedicularis","pedicularis oederi","norway","innlandet",NA,NA,NA,"1879","7",NA,"e. poulsson","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"005646c6-df1d-4f89-9d60-62ac0de084d4","urn:catalog:trom:v:960482","960482","orobanchaceae","rhinanthus","rhinanthus minor","norway","troms og finnmark",22.2796,70.5843,NA,"2005","7","24","torbjørn alm","703b5bdc-4581-47e3-b4b6-e6f32d0eec54"
"00569cbe-fdde-4540-a4fe-44d46e826bb1","5231823c-2fd1-48d2-8b95-175820d1c604","87868","orobanchaceae","pedicularis","pedicularis","united states","alaska",NA,NA,NA,NA,NA,NA,NA,"781fd581-7b93-471e-a025-413e4bcd8491"
"00569e78-d048-444e-89be-16b8e9b6c677","https://data.biodiversitydata.nl/naturalis/specimen/wag.1925163","wag.1925163","orobanchaceae","rhamphicarpa","rhamphicarpa brevipedicellata","zambia",NA,25.486111,-11.9125,"1995-02-17",NA,NA,NA,"luwiika b; harder dk; zimba nb; nawa mm","fabcdc12-9d29-4bd2-912b-176e71818144"
"0056fbd6-ce35-4b6d-9a93-4d2a453cd10b","urn:uuid:aef40ed6-0fe7-11e3-80ec-0050569e004a","vsc0037749","orobanchaceae","agalinis","agalinis tenuifolia","united states","ohio",NA,NA,"1968-09-17",NA,NA,NA,"allison w. cusick, barbara andreas","76fd34da-4892-4821-858d-98fe9e28ba8b"
"00574124-e502-48e0-904b-3fe85927daa5","f69b8125-7aa5-4332-9f3b-a4511e32e43f","28824","orobanchaceae","castilleja","castilleja pilosa var. longispica","united states","idaho",NA,NA,"1982-06-20","1982","6","20","joe duft","ec4acc26-ff1b-4131-a1df-a950fe31bb0e"
"00575974-b716-4719-a660-da868e58e863","caf39d71-0894-4160-84ec-41369248ad5d","3252981","orobanchaceae","aureolaria","aureolaria flava","united states","arkansas",-93.842287,35.499469,"1920-05-29",NA,NA,NA,"f. w. pennell","36d35b23-113e-4633-90ec-19d265a3b5f6"
"00575c55-9ef5-4307-a3de-79e0eb788467","1c1d643c-3200-4302-a019-2046b14f431d","chsc002709","orobanchaceae","pedicularis","pedicularis bracteosa","united states","colorado",NA,NA,"1938-07-10","1938","7","10","l. b. henderson","71bf994a-3af5-484d-983b-b146aa1512d1"
"0057792c-70ca-405b-a294-340b2d84b382","s:vascularplants:s-slu-4714","s-slu-4714","orobanchaceae","melampyrum","melampyrum cristatum","sweden","dalarna",NA,NA,"1914-07-15","1914","07","15","brufors, gerda","fc014977-92f7-47fd-92d7-b609c39d8212"
"00578338-3596-4786-b968-197bd12517d1","urn:catalog:uconn:conn:conn00130142","conn00130142","orobanchaceae","agalinis","agalinis tenuifolia","united states","rhode island",-71.45777,41.91666,"2020-09-16","1920","9","16","j. franklin collins","e70af26a-fb9e-43ab-96a0-d62a2df37e6d"
"005787fc-db8b-4b20-bf0c-9f696a7c99b6","704962b5-70bb-453b-9354-c3bdcc54d634","brit981715","orobanchaceae","aureolaria","aureolaria virginica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"0057977c-149d-418a-b972-60547211d8cf","e4934f1f-6f4d-4de9-a11f-763424ab2c12","barcode-02171677","orobanchaceae","euphrasia","euphrasia wettsteinii","canada",NA,NA,NA,"1896-08-14","1896","8","14","w. spreadborough","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0057d99c-2d0f-4fea-a7bd-b187f264d276","dab87788-deff-4eff-a405-394b10f7f9c0","5034739","orobanchaceae","pedicularis","pedicularis porrecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"0057dd9e-8da4-4b68-8d28-079c6b8c7dc3","d12be005-609f-4e37-963b-acb06f0ac212","barcode-01878003","orobanchaceae","castilleja","castilleja miniata","united states","california",NA,NA,"1911-06-19","1911","6","19","l. abrams","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0058188e-1dfa-4d3b-b2a8-e1dc40cb8b80","https://data.biodiversitydata.nl/naturalis/specimen/l.3386504","l.3386504","orobanchaceae","melampyrum","melampyrum arvense","netherlands",NA,5.205109,52.015713,NA,NA,NA,NA,"backer ca","fabcdc12-9d29-4bd2-912b-176e71818144"
"00588539-d234-4f52-96fc-e8af3bdb6704","d4b7a019-7ad0-4b78-9b2d-b6e7c87141e6","141828","orobanchaceae","castilleja","castilleja peckiana","united states","oregon",-120.677264170853,43.1750133225833,"2004-07-01","2004","7","1","maria gerace","0fd6e726-6828-4f62-ba8d-6ec316fe0b52"
"005888d5-2b4b-47ff-bbf7-e9fcff97fcf0","7528f717-d984-41d1-b508-de5db9d3fc1a",NA,"orobanchaceae","pedicularis","pedicularis racemosa","united states","wyoming",NA,NA,"1911-08-12","1911","8","12","blanch mcavoy","f0174bc9-0cca-450e-a941-655d80040139"
"005890ab-6b09-4a9d-b7d2-b81b03ac6e5a","urn:catalog:o:v:843975","843975","orobanchaceae","euphrasia","euphrasia micrantha","norway","vestland",NA,NA,NA,"1921","7","27","torkel lillefosse","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"00589eff-f0ac-4e41-a116-b90ff601c5d7","ff0452b1-d4ee-4286-b922-4b714acc3045","sdsu10810","orobanchaceae","castilleja","castilleja densiflora","united states","california",-117.06739,33.12177,"1953-03-16","1953","3","16","schwenkmeyer, r. c.","1c729855-f3dd-439d-b326-54d62f57b0fd"
"0058a987-f31b-4d06-92f5-717a415f26de","s:vascularplants:s-eu-3772","s-eu-3772","orobanchaceae","euphrasia","euphrasia frigida","sweden","jämtland",NA,NA,"1942-08-10","1942","08","10","nannfeldt, j. ax.","fc014977-92f7-47fd-92d7-b609c39d8212"
"0058c53f-f94f-4bcd-ba9e-a52e12b2d713","ld:general:2114873","2114873","orobanchaceae","pedicularis","pedicularis palustris","sweden","småland",13.85963,56.66495,NA,"1998","06","20","krister wahlström","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"005905c9-fbee-420e-a07d-fcb4be7435c4","9c727f20-b7b6-4736-b041-b63e8a3d2e61","ucsb007665","orobanchaceae","castilleja","castilleja affinis subsp. affinis","united states","california",NA,NA,"1957-03-03","1957","3","3","wedberg, h.","f31a5f98-efd3-476a-9627-de3add582acd"
"0059a93a-97b3-4764-8914-f2d3fc97b153","a50767ae-b0c0-4efb-9277-bfe3b9a489e4","01468252","orobanchaceae","castilleja","castilleja chromosa","united states","nevada",NA,NA,"1971-05-06",NA,NA,NA,"j. c. beatley","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0059b449-9b00-42f4-9cab-0186e5407ff6","d4029c8c-cb4e-4b8b-8d89-8b5e08150649","128","orobanchaceae","castilleja","castilleja","united states","new mexico",NA,NA,NA,NA,NA,NA,"j. schoenwetter","2d47501f-dbed-43ce-a9c3-9c8542648ce4"
"0059bf34-0486-41d1-87db-3e007e8431f3","urn:catalog:mo:tropicos:2329580","2329580","orobanchaceae","castilleja","castilleja nivea","united states","montana",NA,NA,NA,"1938","8","2","francis w. pennell","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"0059fc0f-2e72-41fb-8c16-3902478df8ef","http://n2t.net/ark:/65665/38735bff4-a0c1-41f5-bdf9-361427b9c628","us 631542","orobanchaceae","hedbergia","bartsia keniensis","kenya",NA,NA,NA,"1909-09-21","1909","9","21","e. a. mearns","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0059febf-2328-422f-9d34-cda075f885e6","f8c64fd1-12da-494f-924c-a6123d6396fa","unm0063424","orobanchaceae","castilleja","castilleja integra","united states","new mexico",NA,NA,"1952-05-18","1952","5","18","e.f. castetter","96662fa9-ff60-495b-912a-284f3b98ed72"
"005a22dc-380f-4190-83e6-80c092d255e1","https://arctos.database.museum/guid/uam:herb:29690","uam:herb:29690","orobanchaceae","castilleja","castilleja pallida var. caudata","united states","alaska",-143.08,62.38,"1961-07-07/1961-07-07","1961","07","07","collector(s): robert l. rausch","b6ec6203-09db-4d6e-8cba-ee4bebd2934c"
"005a4e6e-9089-417c-b447-9bda3ddaaa00","c093f43a-7d5c-4176-9216-8bf8a4e42986","tenn-v-0199003","orobanchaceae","pedicularis","pedicularis sudetica","united states","alaska",NA,NA,NA,NA,NA,NA,NA,"d53132e6-7997-4850-8607-4fec5a3f9c3f"
"005a4f04-81a7-4263-b23e-d2d322f099fe","https://arctos.database.museum/guid/uam:herb:74102","uam:herb:74102","orobanchaceae","pedicularis","pedicularis langsdorffii","united states","alaska",-150.21,63.46,"1963-07-16/1963-07-16","1963","07","16","collector(s): r. richey","b6ec6203-09db-4d6e-8cba-ee4bebd2934c"
"005a619b-92f6-4465-97c5-19dcfba11e52","03bc0492-ba8b-11e3-8cfe-90b11c41863e","358870","orobanchaceae","conopholis","conopholis americana","united states","georgia",-84.230644,30.762131,"2001-03-15","2001","3","15","robert kral","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"005a88c5-7c48-4190-8cc2-e35b364ba95c","ld:general:1146732","1146732","orobanchaceae","euphrasia","euphrasia wettsteinii","norway","troms",20.39393,69.24917,NA,"1972","08","13","gunnar weimarck","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"005af244-57ce-40c1-a84b-13bd5c7f0335","f80e5928-8123-4cdc-9abd-3eed63c79692","285216","orobanchaceae","pedicularis","pedicularis groenlandica","united states","idaho",-114.763716,44.467636,"1982-07-04","1982","7","4","james grimes, bruce grimes, sepir yakana","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"005b1d49-e79f-4c3a-af33-df3047befdd8","https://data.biodiversitydata.nl/naturalis/specimen/l.2799882","l.2799882","orobanchaceae","triphysaria","orthocarpus pusillus","united states",NA,NA,NA,"1907-05-13",NA,NA,NA,"suksdorf wn","fabcdc12-9d29-4bd2-912b-176e71818144"
"005b2d7b-934f-4592-b3fb-24880255dc56","http://n2t.net/ark:/65665/3364cd08e-a4de-41b2-a32a-fb431fa8cf52","us 2864294","orobanchaceae","buchnera","buchnera palustris","suriname",NA,-56.46,3.1,"1963-09-23","1963","9","23","h. irwin, g. t. prance, t. r. soderstrom & n. h. holmgren","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"005b588e-5e7c-46a8-bdfb-e462623e8061","http://n2t.net/ark:/65665/3ac908cf7-02e6-425c-8d56-83bf62175a1f","us 1357621","orobanchaceae","castilleja","castilleja communis","peru","ayacucho",NA,NA,"1929-05-07/1929-05-17","1929","5","7","e. p. killip & a. c. smith","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"005b8579-7789-4277-acaa-829db6ebfa55","f771c679-f2ac-4216-93d4-68c0fd84dd45","bm001001928","orobanchaceae","pedicularis","pedicularis microcalyx",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3c9420c9-c4a8-47dc-88b7-b5638ca5e716"
"005b89a4-d6df-4921-9b5b-91f9dc8155e4","8b3946a8-fe5f-41e8-ba3f-4b5eb5f88eed","chsc059356","orobanchaceae","castilleja","castilleja lacera","united states","california",-121.7475,39.775833,"1992-04-18","1992","4","18","j. l. guardino","71bf994a-3af5-484d-983b-b146aa1512d1"
"005bd443-a8de-4de9-a023-923f95acd25b","s:vascularplants:s-a16109-837","s-a16109-837","orobanchaceae","euphrasia","euphrasia","sweden","östergötland",NA,NA,"2004-08-14","2004","08","14","andersson, janne","fc014977-92f7-47fd-92d7-b609c39d8212"
"005c19ee-87e1-4c03-b30a-1083108e33c6","c6fa87b0-6d26-4429-9787-6ee17764dc09","brit243004","orobanchaceae","agalinis","agalinis purpurea","united states","georgia",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"005c5c8c-155c-40d2-9da3-f43108c2203a","urn:catalog:mo:tropicos:479677","479677","orobanchaceae","castilleja","castilleja arvensis","bolivia","la paz",-68.0666667,-16.1166667,NA,"1980","3","1","james c. solomon","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"005c75c4-d7c8-4f91-a319-ea34849a6f24","ccb3eb74-f479-484f-bce9-17d6ef10a585","v0046381wis","orobanchaceae","odontites","odontites vernus subsp. serotinus","united states","wisconsin",-87.75108736,44.97155707,"1986-08-28","1986","8","28","fewless, gary","9e5aede6-bee5-4a3d-a255-513771b20035"
