"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"0066dbc8-23df-4d3c-9dfe-93fc2f45e921","7b43c0fb-3395-41e0-9e93-55d8ea9df0d3","barcode-01880839","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,NA,NA,NA,NA,"[illegible]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"00c34c83-b6b8-469f-aa17-e9e1bf39087e","urn:uuid:ceac590e-bbeb-43b8-b6e3-ad5c6bb65df4","000084978","orobanchaceae","macranthera","macranthera flammea","united states","florida",-84.8830834555,30.2411375728,"1979-09-15",NA,NA,NA,"r.k.  godfrey","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"02290aa8-ff4d-414f-9518-bdb049a2c928","6749515e-8324-4649-84b5-e15430207e82","nlu0302582","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",NA,NA,"1975-09-13","1975","9","13","r. dale thomas","4523e216-ee13-4b15-a3f7-a6fd56431604"
"02d3cd39-cadb-45ce-8329-b773e7e36d22","1fc690ad-45c7-4120-b4e1-441a87a8377b","68505","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1954-08-08","1954","8","8","e.s. ford","781fd581-7b93-471e-a025-413e4bcd8491"
"04fa01e2-722c-4b61-ad41-61e51d94c78a","7169adc3-ee76-4e21-8775-07c547e7afe3","brit319040","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"05406b00-2c5b-47ff-9ec5-4949907e519f","3e2562b0-27a5-11e3-8d47-005056be0003","lsu00031875","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",NA,NA,"1936-09-26","1936","9","26","clair a. brown","4523e216-ee13-4b15-a3f7-a6fd56431604"
"05e40229-5914-4f6d-af2a-41a8f97c9461","19479714-210f-42bf-b550-d85125d009bf","brit319018","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"06d31bcc-63d1-45b6-9f97-daf6553e5155","572e9dc6-f183-48fc-9959-eaea36e8c7ad","tenn-v-0196990","orobanchaceae","macranthera","macranthera flammea","united states","georgia",-82.629301,32.611122,"1983-08-22","1983","8","22","samuel b. jones; n. coile. m. moore, d. white, b. reed","d53132e6-7997-4850-8607-4fec5a3f9c3f"
"07a947b1-7f94-4c7d-b806-dc39a387c163","urn:uuid:1a310ac4-aee8-4e7a-bc76-c97954f3df50","000128867","orobanchaceae","macranthera","macranthera flammea","united states","alabama",-87.276079,31.419786,"2012-09-19",NA,NA,NA,"brian r. keener","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"07bbe501-9e7a-4ed2-b687-048b17854ac9","8704a6e6-4d30-46e8-95cd-41f2669cca5b","251760","orobanchaceae","macranthera","macranthera flammea","united states","florida",-85.397364,30.621592,"1971-08-21","1971","8","21","l j musselman; g s waggoner","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"07c112b0-00d8-4ab8-a50c-1c1724f4fb93","2af4067f-3a3b-4da9-927b-201107ed2a51","miss0044311","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1982",NA,NA,"k. l. gordon with b. jones & s. mott","5e29dbcc-ce45-4f05-9bb0-212baffa8932"
"086eab49-0954-4dd6-b653-4517bcbb36cd","02318894-c9bd-4278-9b52-5d71e687b800","brit319043","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"08990702-55ca-4036-8633-110e081093fb","eb155cc6-80c1-4835-bf30-ec2a6a681089","cm131395","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,"1970",NA,NA,"davis, h.a.; davis, t.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"09c779af-903d-4dbc-ba90-84a27e7ab0b7","3e255a40-27a5-11e3-8d47-005056be0003","lsu00031872","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",NA,NA,"1962-09-09","1962","9","9","clair a. brown","4523e216-ee13-4b15-a3f7-a6fd56431604"
"0a4f5564-9d3e-4ef6-83c7-3904e0420b28","8d3f0920-fcb3-4afc-b24b-b823944b008d","barcode-01880843","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0a5ea8c3-d086-4750-a380-1c6c5700b4e2","0e4b0ec5-a33c-4b53-8517-72c5c9a62292","3282212","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"0b0b27d9-5944-4195-ad24-19ec5c8e52cd","5dffef20-79d7-45cd-817c-da57ed7bfbc7","3282221","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"0b7f572e-abd3-4211-bb0b-2028fabba04e","43fb6689-4b00-42f1-a964-f6f535d24a0a","ga275758","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",-89.807673,30.973767,"1975-09-13","1975","9","13","thomas, dale; botany class 403 1975","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"0bb5d391-5605-4942-8c49-099b6f2420b8","urn:catalog:trh:v:336579","336579","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1970","9","16","f.h. sargent","207b6c64-7b58-4d6a-816d-bc759c27eafc"
"0c317a27-fcf9-4089-8029-e71e2a8a8615","331fcc55-3207-45c1-bba9-4db3db0b4144","120184","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1970-10-01","1970","10","1","h.a. davis","781fd581-7b93-471e-a025-413e4bcd8491"
"0c738130-33f4-4ce0-8794-7d03da0fb32e","45548e69-82b6-4a1b-8fb2-03ffd0906977","barcode-01880847","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0daa5851-0ea8-49b1-a88d-ac57147c5e96","a6d04fad-643a-4bb8-9312-735201e11ee1","miss0044312","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1994",NA,NA,"j. r. macdonald with d. wyrick","5e29dbcc-ce45-4f05-9bb0-212baffa8932"
"0e699e14-9fcc-42e5-81f0-178d56d05d0e","07d17f5c-74a8-43dc-914d-283969d4a4e1","no0107375","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,"1982",NA,NA,"james r. burkhalter","4523e216-ee13-4b15-a3f7-a6fd56431604"
"0ee49ec9-2297-4221-abab-dafd49a62c3d","urn:uuid:ac598168-01db-43d7-be7a-fb087e82df3c","25171","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,NA,NA,NA,NA,"r kral","92e4e092-6dcb-46bc-85a0-dea8310aba45"
"0eee4a28-3f2e-403c-aeb4-c3fae920e107","c6149469-af3d-466c-a08d-b0ae3722e4fa","duke10115053","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"0f679808-d38b-40bb-ac88-eb742fc75e6d","urn:uuid:af7b324c-26f8-479f-9bb0-94422c9a2c6d","000085014","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",-89.4887949163,30.4170456107,"1970-09-16",NA,NA,NA,"f. h. sargent","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"0f7ad88d-7e54-4a6b-a963-41694ee21ba0","3655c6a2-3f8b-4a81-a824-1257074432c1","104250","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1966-08-25","1966","8","25","daniel b. ward","781fd581-7b93-471e-a025-413e4bcd8491"
"10538ab6-f53b-4077-ac17-2f2467ec508b","31481222-4cfe-4203-8792-48342f79a36a","56081","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1949-09-28","1949","9","28","s.c. hood","781fd581-7b93-471e-a025-413e4bcd8491"
"10dc5faa-3844-4dbd-ac95-be66245f7660","62fcfb38-a69e-4ed6-bf15-ce7d16b0ddeb","barcode-01880861","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"1130178f-3dae-48c7-9bb9-151b2f4418b2","b304c77d-ccbf-4e79-8a79-4c7da96aabe1","259593","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1984-09-14","1984","9","14","a. gholson, jr.;wilson baker","781fd581-7b93-471e-a025-413e4bcd8491"
"119d60ee-eb9e-4b19-b230-b609d04e5310","a7455daa-e663-44c9-80c4-fa2eaeaea7de","asu0117456","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,"1971",NA,NA,"l.j. musselman; g.s. waggoner","40250f4d-7aa6-4fcc-ac38-2868fa4846bd"
"13d08e36-3022-4e0c-862d-6cbd6014ffff","urn:uuid:65805a8c-3c51-4e50-b2a3-22fd63fc2792","000084972","orobanchaceae","macranthera","macranthera flammea","united states","florida",-85.1973585886,30.4058855955,"1964-09-18",NA,NA,NA,"sidney  mcdaniel","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"14476200-2012-48fe-ab50-45e58fa55e80","528c4e7f-f79d-44b8-8b38-ef8f8ade9611","126497","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1976-09-00","1976","9",NA,"louis conde","781fd581-7b93-471e-a025-413e4bcd8491"
"15605052-17e1-4f78-84e6-7e946c664534","urn:uuid:1e0ba05b-aa67-492c-993c-08815f8e02ed","000085007","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",-88.9920247507,31.1725832806,"1995-10-04",NA,NA,NA,"s. w. leonard","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"15b26843-fba4-4e58-8009-b777f66739da","urn:uuid:ae9af88c-0fe7-11e3-80ec-0050569e004a","vsc0004543","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1988-09-01",NA,NA,NA,"richard  carter, r.k. godfrey, a. k. gholson","76fd34da-4892-4821-858d-98fe9e28ba8b"
"1627b2a4-3acf-4a37-b435-eb908a897174","0dcc7fc6-8b65-4205-b407-f3e75064dea5","ga220875","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
"16e4e3e5-b00d-4266-8d0b-6f866f1ca0ec","a7b82cfe-bd3d-42be-acd0-d33c6427461c","cm119983","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1960",NA,NA,"buker, w.e.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"16fe6f71-70eb-4ed7-9424-5fd6679002d2","71509e19-1157-4bfb-901b-b98ae907a9b2","206609","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,"1985-09-03","1985","9","03","s. a. thompson, j. h. nishida","f1cf8457-237e-487a-9d13-5de7d81b9de4"
"173351c4-f2ad-4f64-8d08-762121c77616","d64fc58b-53fd-4717-ba96-9aff78176da8","barcode-01880842","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"177b579d-f81f-47d7-aea1-65d74451387d","0cf42798-b8d1-47a7-9d7f-2f07f3932661","v0103271f","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,"1912","9","20","f. w. pennell","205fa34c-2fcb-4492-b992-972b18560f6f"
"17ea722a-65f7-4025-9a2e-b091e309ef3d","29cc2a0a-175e-45ed-820c-8f60d4f7e85c","barcode-01880863","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"181c2115-00d9-46b5-9e1c-949b0469e154","fe6a6b98-2e41-4c36-af12-bad8e304f8d4","mmns006912","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1980",NA,NA,"ken l. gordon; john burris","1e798b2d-7f97-49b0-a864-79c968af91d3"
"183dc6ad-c2fd-4d51-ae17-3600af934450","13907174-1313-4831-9c7e-55a9109dedd8","barcode-01880845","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"197577db-2d67-4e73-a1a6-61f33dca0d5c","313432aa-722f-430b-99d1-a9e68e5905d7","ncu00056295","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,"1975-09-21","1975","9","21","faircloth, wayne","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"19b81258-4d7d-483f-a215-3ad7dcf00754","urn:uuid:a27358ad-d95e-4b49-a375-9add5182c750","000084973","orobanchaceae","macranthera","macranthera flammea","united states","florida",-87.3802596242,30.7067721526,"1956-07-21",NA,NA,NA,"r.  kral, p. l. redfearn","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"1b0f11f1-bb81-49a5-9d68-a00ea876cf37","http://n2t.net/ark:/65665/3950a5d69-d6d5-45e4-a867-5cb1d98a061a","us 1085004","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,"1919-08","1919","8",NA,"e. graves","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"1b904057-59c4-4eb9-8025-e1a51f7a1e65","urn:uuid:ebd0d3a1-175f-4325-8e6c-d886eed8f94e","000084967","orobanchaceae","macranthera","macranthera flammea","united states","florida",-112.4487689,45.68287056,NA,NA,NA,NA,"r.k.  godfrey","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"1c78b4ef-d4cf-4eae-a4cf-dc17cf1ddb23","urn:uuid:ca346bc6-fc32-4a5b-a743-ffcf40eb1630","000084997","orobanchaceae","macranthera","macranthera flammea","united states","georgia",-83.9191965856,30.8641525471,"2003-10-30",NA,NA,NA,"loran c. anderson, wilson  baker","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"1c8d0d61-feb3-46c2-9d4d-e250c29456a9","7fdbe326-d340-4a1b-835a-ccb830524884","uwfp017228","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"e7016bd5-cb10-45b9-8959-0f5750f7a5db"
"1cb970ed-b83d-427c-ad2e-ed9334fe6c79","86074cc6-ed1c-48e1-8082-83f9807e3f37","uwfp017227","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"e7016bd5-cb10-45b9-8959-0f5750f7a5db"
"1d017f5d-a109-4111-aafa-13a2e5e26978","46c976f3-614f-4c15-bedd-1356e1d267f8","ncu00056299","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",NA,NA,"1967-08-31","1967","8","31","musselman, lytton","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"1dc4b87a-b14b-4343-8aa9-68fee01826aa","d1406adb-9cd8-494b-949d-00a74fc685e7","mmns013611","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1981",NA,NA,"ken l. gordon; john burris","1e798b2d-7f97-49b0-a864-79c968af91d3"
"1e01ef4a-c7f0-4590-8a46-0f865a8fdb44","5db4355b-936b-47ba-bb9a-64a38d92d02b","139434","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,"1979-09-11","1979","9","11","walter s. judd","781fd581-7b93-471e-a025-413e4bcd8491"
"1e72ed5a-2475-4e0d-9f08-728ef33c15f4","72e00e3a-27a0-45a6-9b4a-4c27a882f8fe","uwfp017225","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"e7016bd5-cb10-45b9-8959-0f5750f7a5db"
"1eb2cd58-8664-4987-bca7-9a7a79551811","15d6727f-9427-418d-923a-629190dcca43","mmns006557","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1980",NA,NA,"ken l. gordon; john burris","1e798b2d-7f97-49b0-a864-79c968af91d3"
"1fbb0e53-3e60-4478-b27a-d2d765c47516","urn:uuid:959d2685-3397-44ef-9452-e0bef32a4aaa","vsc0066757","orobanchaceae","macranthera","macranthera flammea","united states","georgia",-83.7640667,31.3494,"2007-09-27",NA,NA,NA,"richard carter, w. baker","76fd34da-4892-4821-858d-98fe9e28ba8b"
"1feec27e-e290-4efc-9424-699e37cac694","2ec1a2e9-364d-4dba-95ac-a08a0d415557","252752","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1979-10-05","1979","10","5","angus k. gholson, jr.","781fd581-7b93-471e-a025-413e4bcd8491"
"20e0f6f8-3c39-4757-8c7a-5355e6326429","http://n2t.net/ark:/65665/33c6a24a4-1bc3-4894-b9c1-cad6c2d7a0a7","us 691333","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1892-09-16","1892","9","16","ex herb. charles mohr","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"23417ef2-8b1f-4906-9680-b96aa4b3450b","e67f9d90-ace4-4da6-827e-8c15ee716fa8","mmns031648","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1987",NA,NA,"ken l. gordon; r.l. jones","1e798b2d-7f97-49b0-a864-79c968af91d3"
"23825010-81c3-4653-97ea-b8512e2e8c41","994771e5-4c29-4034-a10a-70344e32be49","tex00585949","orobanchaceae","macranthera","macranthera flammea","united states","florida",-85.055555556,30.131944444,"1989-09-13","1989","9","13","steve l. orzell|edwin l. bridges","2d7910d9-7f63-4bde-918a-9e0265f1c245"
"239127e9-09c2-4414-b417-88054a7faed1","7a2b5908-f9e7-4080-befd-149bdfc5010f","miss0073165","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,NA,"1999",NA,NA,"john r. macdonald","5e29dbcc-ce45-4f05-9bb0-212baffa8932"
"23cd6373-ddf5-443e-ade5-b24c5c2a2953","86a32378-79d1-4eab-85d9-dba7bcfca2c4","3282222","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"251a0f4c-331a-468f-8931-2ff36b846fd1","71ad2ad1-b365-48d1-a1a9-951686119df5","mmns010445","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1974",NA,NA,"sidney mcdaniel","1e798b2d-7f97-49b0-a864-79c968af91d3"
"254827bf-5f9f-4fe5-b7dd-a84b82649742","89324e98-d78d-4d1d-8a29-653c4045a3a6","238972","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1992-09-29","1992","9","29","s. l. orzell, e.l. bridges","f1cf8457-237e-487a-9d13-5de7d81b9de4"
"2603626e-2875-4faf-bce6-c348cf5c7f03","urn:uuid:fd536375-4ba4-4745-b2f7-85d22b8c1dfa","000085013","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",0,0,"1995-10-04",NA,NA,NA,"s. w. leonard","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"260d12f4-d497-4355-953f-d95f0fe0c72a","db06e658-4d96-4b4c-a8ac-844a1c64d57c","mem010568","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,"1968-09-02","1968","9","2","john r. bozeman","1d17fdad-d338-4ae0-9232-dbf18eaf9f66"
"2668b513-fb72-4306-9bf2-251e0fd33408","95821569-33ba-4dc1-adb7-f1a913b11b43","3282213","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",-88.687524,30.540474,"1949-08-20",NA,NA,NA,"d. demarée","36d35b23-113e-4633-90ec-19d265a3b5f6"
"26d2f738-d793-4204-9cc0-962a8fe386c5","ddcca7c3-b9b0-44ca-90fc-6b06bf4354fd","ncu00056293","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,"1956",NA,NA,"godfrey, robert k.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"27551e44-1a22-43a2-a37c-5372e201ed78","8b4d86f1-7185-4e3e-9e34-e0659a5477b3","10280","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,"1947-08-25","1947","8","25","robert f. thorne","042dbdba-a449-4291-8777-577a5a4045de"
"27f869bc-f767-4c8f-9fad-158b8303ad1c","urn:catalog:mo:tropicos:100371694","100371694","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1986","8","4","wayne morris","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"28f672be-eb6b-42a2-8c92-cfcad62dd4c8","e99e64fd-1fbc-40d7-b01d-09518836e859","ncu00056296","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",NA,NA,"1967-08-31","1967","8","31","musselman, lytton","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"292cecbe-4543-49ba-b588-5cef6a1fee5e","urn:uuid:6f635f85-a196-4c1f-88f5-5f36a008f56b","000085002","orobanchaceae","macranthera","macranthera flammea","united states","georgia",-82.301911479,32.5897475677,"1968-09-02",NA,NA,NA,"john r. bozeman","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"29998874-3904-4909-bcf6-c87f0d568098","9d236127-1cbd-46b1-b755-cb791062eda5","01652163","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"29de59c9-801f-4522-9fce-89fc9510f130","cfe4fdc1-401c-425d-bafd-2420e6ba0615","cm332972","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,"1983-08-22","1983","8","22","jones, s.b.; coile, n.; moore, m.; white, d.; reed, b.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"2af8e2b8-1aa7-4ade-8578-3c6d97635e27","urn:uuid:aef77aa8-0fe7-11e3-80ec-0050569e004a","vsc0038191","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,"1986-08-22",NA,NA,NA,"sidney mcdaniel, paul e. nace","76fd34da-4892-4821-858d-98fe9e28ba8b"
"2bb02e63-76af-4c36-a86f-75802f14c0ed","urn:uuid:5dd933ce-ee2d-4cc0-a9c5-21131e8eb392","000084986","orobanchaceae","macranthera","macranthera flammea","united states","florida",-87.0179877986,30.73308062,"2000-10-08",NA,NA,NA,"d.   timmons","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"2c1c2a28-7641-4b1a-9727-24fe990fb245","http://n2t.net/ark:/65665/326d190b2-7b91-43da-9443-af5448b15734","us 587477","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,"1912-09-07","1912","9","7","f. w. pennell","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"2c1fea48-cbe2-4919-a1b2-17189cf9d653","8b19c24f-3c5f-4ce4-8955-73ed0c788661","mmns005289","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1977",NA,NA,"michael b. brooks; sidney mcdaniel","1e798b2d-7f97-49b0-a864-79c968af91d3"
"2ccecd58-ad5f-4fab-a03d-e10bad47ea38","97903818-6107-4e92-8e8b-4f8dc2d606ab","ga067898","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,NA,NA,NA,NA,"hall, h","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"2d36188c-db6c-47e6-818f-b57e6bef70e5","24ddfa56-baec-490e-8538-addad85364f5","uwfp017235","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"e7016bd5-cb10-45b9-8959-0f5750f7a5db"
"2d7ca495-6e80-42b4-8dbd-9013794aaa8d","d23e7623-82c3-4a96-b635-07933e310f43","166655","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,"1987-11-07","1987","11","7","peter w. alcorn","781fd581-7b93-471e-a025-413e4bcd8491"
"2d82047f-2344-4f79-826c-1472c62c0eb1","794d08d4-d474-4ef0-816a-d308e0c8d074","barcode-01880850","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"2e7314d1-77b0-47ce-8117-c375a175d96d","6caefcb0-799b-446f-9e04-8d3569618bef","missa018744","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1952",NA,NA,"r.b. channell","3056112e-97c6-4d0d-b6c2-3c0a9adaca24"
"2f04618c-648a-41e9-b3a0-25262dbf6e6d","urn:uuid:be7b71de-1263-41e8-8163-fa82be401a6b","000125516","orobanchaceae","macranthera","macranthera flammea","united states","florida",-86.7543,30.91529,"2014-11-03",NA,NA,NA,"loran c. anderson","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"3088f514-ca97-49bd-9faa-1b5878cc1f0a","b4afe997-4aa0-4a48-990f-ae48ff0052c2","3282228","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"30dd9439-b0bc-44a7-bbb4-59ff911307c4","b16a0a5b-edd0-4169-b3b4-2e0bce03a830","brit319016","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"30e61aba-7796-4ab9-b973-174b73fa9ac5","13bfee58-b323-4b3a-a34a-e14b94eb1784","mmns006029","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1966",NA,NA,"louis c. temple","1e798b2d-7f97-49b0-a864-79c968af91d3"
"310cc514-b5e8-4348-9ed8-c66e20830081","56be4be2-844a-4dff-abd7-d4e06b6e71df","usms_000015524","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1972",NA,NA,"clark, howard; clark, kate","c3134980-bf5c-49b8-a289-790d45f02c86"
"313b2672-004c-434e-a658-59ca826aad07","ec84adac-1fe4-483f-8f2c-1a48250a86a1","3282216","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"31ec4fa5-a02a-4ce4-8363-35f6a216d73a","37dcb1fe-88e0-4dcf-9764-69c89ef74e1c","ncu00056287","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,"1989",NA,NA,"orzell, steve l.; bridges, edwin l.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"320ea719-9879-4f53-82b8-674ea15dbf95","317d6f03-bd0c-4a3e-9eed-499cc852a38a","mmns005143","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1982",NA,NA,"sidney mcdaniel","1e798b2d-7f97-49b0-a864-79c968af91d3"
"321f924e-5225-4d6f-b155-c6102e92b01a","12ba48a8-d51a-4d30-a102-1e3fec4ef5c0","barcode-01880857","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"323f731e-c3af-474f-ab65-b928f2859b4e","026aa579-866b-4a93-8ad4-b8f2a45634cc","ga220870","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
