"Species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"Cfasc",-85.5208333333333,34.9791666666667,14.2073335647583,12.2239999771118,37.5937995910645,772.318969726562,30.3360004425049,-2.1800000667572,32.515998840332,5.92733335494995,19.8099994659424,23.5046672821045,4.39200019836426,1524,169,95,16.4383487701416,446,309,337,421
"Cfasc",-85.5625,30.0625,20.095666885376,9.96333312988281,39.0657691955566,607.040649414062,31.8319988250732,6.32800006866455,25.5039978027344,27.0806655883789,16.996000289917,27.1479988098145,12.3966665267944,1625,218,86,32.7657127380371,594,301,587,357
"Cfasc",-85.5625,30.1458333333333,19.9460144042969,10.8760871887207,40.9678993225098,613.19482421875,32.2000007629395,5.65217399597168,26.5478267669678,27.0797100067139,16.7978267669678,27.0797100067139,12.1659421920776,1627,218,87,31.7998142242432,584,300,584,363
"Cfasc",-85.5625,30.1875,19.7706661224365,11.5266666412354,42.1419486999512,618.077514648438,32.3920021057129,5.03999996185303,27.3520011901855,26.978666305542,16.5739994049072,26.978666305542,11.9326667785645,1628,218,87,31.669771194458,584,299,584,364
"Cfasc",-85.5625,30.3125,19.5402164459229,12.0507249832153,42.8652420043945,624.385986328125,32.6434783935547,4.53043460845947,28.1130447387695,26.8369560241699,16.2637672424316,26.8369560241699,11.6246376037598,1607,213,88,30.2688503265381,570,294,570,365
"Cfasc",-85.5625,30.3541666666667,19.4168338775635,12.4010000228882,43.4573860168457,629.326538085938,32.6920013427734,4.1560001373291,28.5360012054443,26.7740001678467,16.0706672668457,26.7740001678467,11.434666633606,1601,211,86,29.8316040039062,566,293,566,366
"Cfasc",-85.5625,30.4791666666667,19.2858333587646,12.7009992599487,43.7543029785156,640.331237792969,32.8720016479492,3.84400010108948,29.0280017852783,26.7666664123535,15.7946662902832,26.7666664123535,11.1373329162598,1577,203,83,27.6829071044922,544,293,544,373
"Cfasc",-85.5625,30.8958333333333,18.9663333892822,12.6553335189819,43.2040634155273,652.778747558594,32.7959976196289,3.50399994850159,29.2919979095459,26.6326656341553,19.8073329925537,26.6326656341553,10.6486663818359,1417,166,77,21.8699989318848,442,273,442,372
"Cfasc",-85.5625,31.0625,18.8348331451416,12.4723329544067,42.6667137145996,656.975402832031,32.5999984741211,3.36800003051758,29.2319984436035,26.5406665802002,19.6359996795654,26.5406665802002,10.4373331069946,1362,153,73,20.9093589782715,408,259,408,370
"Cfasc",-85.5625,31.1458333333333,18.8148326873779,12.3443336486816,42.1826591491699,660.774169921875,32.5639991760254,3.29999995231628,29.2639999389648,26.5399990081787,19.5979995727539,26.5399990081787,10.3479995727539,1336,148,69,20.8438377380371,393,253,393,368
"Cfasc",-85.5625,31.3125,18.5978336334229,12.0756673812866,41.2532997131348,667.577026367188,32.4280014038086,3.15599989891052,29.2720012664795,26.4133338928223,19.3506660461426,26.4133338928223,10.0286664962769,1311,143,70,20.9783153533936,373,245,373,371
"Cfasc",-85.5625,31.4791666666667,18.3824996948242,12.1330003738403,41.0953788757324,672.139526367188,32.5120010375977,2.98799991607666,29.5240020751953,11.3073329925537,19.1079998016357,26.3273334503174,9.80933284759521,1328,142,67,20.9021110534668,390,246,365,379
"Cfasc",-85.5625,31.8125,17.9433326721191,12.5880002975464,41.7097434997559,684.43701171875,32.523998260498,2.34400010108948,30.1799983978271,10.710000038147,18.6713333129883,26.0753326416016,9.24333381652832,1340,160,66,21.7881965637207,410,250,354,375
"Cfasc",-85.5625,31.9375,17.742000579834,12.7013339996338,41.8192176818848,688.111633300781,32.4080009460449,2.03600001335144,30.3720016479492,10.4720001220703,18.4833335876465,25.9193344116211,8.99733352661133,1359,163,67,21.2738285064697,414,259,356,376
"Cfasc",-85.5625,31.9791666666667,17.7906665802002,12.8033332824707,41.939640045166,691.411376953125,32.5279998779297,2,30.5279998779297,10.4899997711182,18.5200004577637,26.0139999389648,9.00266647338867,1360,163,68,21.206600189209,415,261,353,378
"Cfasc",-85.5625,32.4791666666667,17.5773334503174,12.8726663589478,41.5140190124512,710.769470214844,32.6679992675781,1.66000008583069,31.007999420166,10.0799999237061,22.7733325958252,26.0706672668457,8.56333351135254,1414,169,72,22.1624698638916,437,267,346,401
"Cfasc",-85.5625,33.3541666666667,16.0128326416016,13.0376663208008,40.9423027038574,727.787231445312,31.6679992675781,-0.175999999046326,31.8439998626709,8.29666614532471,21.2853336334229,24.7846660614014,6.79199981689453,1447,170,84,20.2089443206787,448,273,329,413
"Cfasc",-85.5625,33.3958333333333,15.8491668701172,13.0549993515015,40.8991241455078,730.342468261719,31.5359992980957,-0.38400000333786,31.9200000762939,8.1453332901001,21.1100006103516,24.6639995574951,6.60533332824707,1449,170,84,19.9048709869385,448,275,330,412
"Cfasc",-85.5625,33.6875,15.5065002441406,12.7290000915527,39.983039855957,737.073608398438,31.1639995574951,-0.671999990940094,31.8360004425049,7.74733304977417,20.779333114624,24.3906669616699,6.16533327102661,1437,168,82,19.1443462371826,437,278,328,400
"Cfasc",-85.5625,33.8125,15.2396669387817,12.539999961853,39.6935920715332,735.236511230469,30.8120002746582,-0.780000030994415,31.5920009613037,7.48400020599365,20.5279998779297,24.1053333282471,5.90733337402344,1450,169,83,18.8663501739502,439,283,331,401
"Cfasc",-85.5625,34.3125,15.3053331375122,13.2306661605835,39.7078819274902,775.975646972656,31.8120002746582,-1.50800001621246,33.3199996948242,7.1399998664856,20.8339996337891,24.708667755127,5.53466653823853,1428,166,84,18.7655658721924,434,282,315,402
"Cfasc",-85.5625,34.4791666666667,14.1168336868286,12.6630001068115,38.9678726196289,760.745788574219,30.2520008087158,-2.24399995803833,32.4960021972656,6.03866672515869,19.5926666259766,23.3246669769287,4.52266693115234,1502,170,90,17.5118770599365,450,303,329,422
"Cfasc",-85.5625,34.6041666666667,13.7893333435059,12.3126668930054,38.2808952331543,758.665893554688,29.6760005950928,-2.48799991607666,32.1640014648438,5.68133354187012,19.2846660614014,22.9306659698486,4.18066692352295,1549,173,94,16.8085460662842,458,315,340,431
"Cfasc",-85.6041666666667,30.0625,20.0849361419678,9.60705089569092,38.1698226928711,605.399230957031,31.7384624481201,6.56923055648804,25.1692314147949,27.0794868469238,17.0551280975342,27.1307697296143,12.4217948913574,1627,217,86,32.230583190918,590,302,585,359
"Cfasc",-85.6041666666667,30.1041666666667,20.0136909484863,9.8154764175415,38.6762351989746,606.583862304688,31.83571434021,6.45714282989502,25.3785705566406,27.0238094329834,17,27.0702381134033,12.338095664978,1625,218,86,32.4405708312988,591,300,586,357
"Cfasc",-85.6041666666667,30.1458333333333,20.0132255554199,10.611231803894,40.3735885620117,610.865600585938,32.186954498291,5.90434789657593,26.2826061248779,27.1130428314209,16.9340572357178,27.1130428314209,12.267391204834,1624,216,86,31.5012912750244,581,300,581,364
"Cfasc",-85.6041666666667,30.1875,19.9386672973633,11.4513330459595,41.958568572998,617.2783203125,32.560001373291,5.26800012588501,27.2920017242432,27.1200008392334,16.7893333435059,27.1200008392334,12.1073331832886,1625,216,87,31.2126445770264,581,300,581,364
"Cfasc",-85.6041666666667,30.2708333333333,19.6414222717285,11.8093137741089,42.4885368347168,621.68994140625,32.5999984741211,4.80588245391846,27.794116973877,26.8921566009521,16.455883026123,26.8921566009521,11.7627449035645,1615,214,87,30.5746688842773,575,298,575,364
"Cfasc",-85.6041666666667,30.3125,19.486364364624,12.3121213912964,43.3456001281738,627.237426757812,32.6909103393555,4.28636360168457,28.4045467376709,26.8143939971924,16.2136363983154,26.8143939971924,11.5371208190918,1609,212,88,30.0148468017578,569,295,569,365
"Cfasc",-85.6041666666667,30.4375,19.38450050354,12.7849998474121,44.0072937011719,639.75,32.8920021057129,3.83999991416931,29.052001953125,26.8426666259766,15.930666923523,26.8426666259766,11.2366666793823,1590,206,85,28.2097091674805,552,294,552,370
"Cfasc",-85.6041666666667,30.4791666666667,19.3598327636719,12.7956666946411,43.8929252624512,641.735290527344,32.984001159668,3.83200001716614,29.1520004272461,26.8533344268799,15.8640003204346,26.8533344268799,11.1926670074463,1580,203,84,27.5256233215332,544,294,544,373
"Cfasc",-85.6041666666667,30.5208333333333,19.3391666412354,12.857666015625,43.8708419799805,643.149536132812,33.0320014953613,3.72399997711182,29.3080024719238,26.8546676635742,15.789999961853,26.8546676635742,11.1533336639404,1562,199,83,26.8697605133057,533,292,533,373
"Cfasc",-85.6041666666667,30.8958333333333,18.9058322906494,12.6449995040894,43.2041816711426,652.012634277344,32.7319984436035,3.46399998664856,29.2679977416992,26.568000793457,15.1040000915527,26.568000793457,10.6059999465942,1421,166,78,21.8964691162109,444,274,444,370
"Cfasc",-85.6041666666667,30.9791666666667,18.8858337402344,12.5069999694824,42.7385177612305,654.229370117188,32.7120018005371,3.44799995422363,29.2640018463135,26.5740013122559,19.6986675262451,26.5740013122559,10.5513334274292,1393,159,77,21.2338352203369,425,268,425,371
"Cfasc",-85.6041666666667,31.1041666666667,18.7706661224365,12.3933334350586,42.2980651855469,660.1708984375,32.5120010375977,3.21200013160706,29.3000011444092,26.496000289917,19.5620002746582,26.496000289917,10.3146667480469,1351,149,69,20.8189563751221,400,258,400,368
"Cfasc",-85.6041666666667,31.1875,18.7826671600342,12.2659997940063,41.869197845459,663.793823242188,32.5120010375977,3.21600008010864,29.2960014343262,26.5306663513184,19.554666519165,26.5306663513184,10.2639999389648,1324,144,64,21.1700916290283,385,250,385,367
"Cfasc",-85.6041666666667,31.3125,18.5900001525879,11.9986667633057,41.0351104736328,668.206115722656,32.4280014038086,3.18799996376038,29.2400016784668,11.5266666412354,19.3353328704834,26.4300003051758,10.0246667861938,1309,140,66,21.0718765258789,371,245,370,370
"Cfasc",-85.6041666666667,31.3541666666667,18.6300010681152,11.9680004119873,40.8799018859863,669.987854003906,32.5439987182617,3.26799988746643,29.2759990692139,11.5606670379639,19.3646659851074,26.5106678009033,10.0613327026367,1304,139,69,20.7946853637695,373,244,364,372
"Cfasc",-85.6041666666667,31.5625,18.1774997711182,12.2163333892822,41.2379608154297,674.554626464844,32.4039993286133,2.77999997138977,29.6239986419678,11.0859994888306,18.8933334350586,26.1713333129883,9.58733367919922,1346,152,67,21.2772769927979,402,251,365,379
"Cfasc",-85.6041666666667,31.9375,17.8161659240723,12.7150001525879,41.781681060791,690.224304199219,32.515998840332,2.08399987220764,30.431999206543,10.5413331985474,22.8540000915527,26.0313339233398,9.05999946594238,1359,163,69,20.9472179412842,414,263,353,375
"Cfasc",-85.6041666666667,32.4375,17.7054996490479,12.9230003356934,41.6280136108398,711.798828125,32.8040008544922,1.75999999046326,31.0440006256104,10.2193336486816,22.8986663818359,26.2193336486816,8.69333362579346,1405,168,71,22.0315456390381,435,265,343,399
"Cfasc",-85.6041666666667,32.8125,16.7919998168945,13.2593336105347,41.7695732116699,720.148193359375,32.3040008544922,0.560000002384186,31.7440013885498,9.1879997253418,22.0613327026367,25.4433326721191,7.68800020217896,1450,171,77,22.2973442077637,448,270,346,417
"Cfasc",-85.6041666666667,33.2708333333333,16.2964992523193,13.0536661148071,41.1165008544922,726.0302734375,31.9479999542236,0.200000002980232,31.7479991912842,8.50533294677734,21.6146659851074,25.0299987792969,7.09266662597656,1446,170,83,20.7667942047119,449,270,331,416
"Cfasc",-85.6041666666667,33.5625,15.8133335113525,13.003999710083,40.4202423095703,741.962158203125,31.6280002593994,-0.544000029563904,32.1720008850098,8.02333354949951,21.1100006103516,24.7933330535889,6.46199989318848,1423,168,82,19.6000099182129,437,274,324,399
"Cfasc",-85.6041666666667,33.6458333333333,15.6405000686646,12.809666633606,40.0302085876465,739.990478515625,31.3519992828369,-0.648000001907349,32,7.85933351516724,20.9179992675781,24.5726661682129,6.27866697311401,1429,168,82,19.3007793426514,437,277,325,399
"Cfasc",-85.6041666666667,34.4791666666667,14.1753330230713,12.6113338470459,38.8088798522949,762.509155273438,30.2800006866455,-2.21600008010864,32.4960021972656,6.07466697692871,19.6726665496826,23.3966655731201,4.5493335723877,1509,171,90,17.6708068847656,452,303,330,424
"Cfasc",-85.6041666666667,34.5208333333333,14.0675001144409,12.4743328094482,38.5152931213379,760.917419433594,30.0839996337891,-2.30399990081787,32.3880004882812,5.97200012207031,19.5686664581299,23.2560005187988,4.45133352279663,1527,172,92,17.3147468566895,454,308,334,427
"Cfasc",-85.6458333333333,30.0625,20.091667175293,9.05000019073486,36.9387741088867,599.677307128906,31.6000003814697,7.09999990463257,24.5,27.0499992370605,17.2000007629395,27.0833339691162,12.5333337783813,1622,217,85,32.5579719543457,591,301,585,355
"Cfasc",-85.6458333333333,30.1041666666667,19.9574565887451,9.58333396911621,38.1246528625488,603.615783691406,31.7263164520264,6.58947372436523,25.1368427276611,26.9631576538086,17.0280704498291,26.9815788269043,12.334210395813,1622,217,86,32.2690544128418,588,298,585,354
"Cfasc",-85.6458333333333,30.1458333333333,19.9930553436279,10.268518447876,39.6297912597656,607.671997070312,32.0833320617676,6.17222213745117,25.9111099243164,27.0555553436279,17.0055561065674,27.0555553436279,12.3009262084961,1621,215,87,31.295373916626,580,301,580,361
"Cfasc",-85.6458333333333,30.1875,20.0123329162598,11.1859998703003,41.4173545837402,615.084289550781,32.5559997558594,5.5479998588562,27.007999420166,27.1580009460449,16.9306659698486,27.1580009460449,12.2133331298828,1617,214,87,30.8084030151367,576,300,576,362
"Cfasc",-85.6458333333333,30.2291666666667,19.8141670227051,11.6456661224365,42.1516799926758,620.458557128906,32.6879997253418,5.05999994277954,27.6280002593994,27.033332824707,16.681999206543,27.033332824707,11.9519996643066,1614,213,87,30.6145725250244,574,299,574,362
"Cfasc",-85.6458333333333,30.3125,19.3931674957275,12.2896661758423,43.3100776672363,627.575561523438,32.5959968566895,4.21999979019165,28.375997543335,26.7353324890137,16.1340007781982,26.7353324890137,11.4546661376953,1610,212,88,29.9521427154541,569,295,569,365
"Cfasc",-85.6458333333333,30.8125,18.9481658935547,12.6976661682129,43.3545036315918,649.490844726562,32.7639999389648,3.4760000705719,29.2880001068115,26.5860004425049,15.1900005340576,26.5860004425049,10.6966667175293,1461,174,79,22.8003387451172,466,278,466,372
"Cfasc",-85.6458333333333,30.8541666666667,18.9023342132568,12.6926670074463,43.3670425415039,650.519104003906,32.7040023803711,3.43600010871887,29.2680015563965,26.5486679077148,15.1233329772949,26.5486679077148,10.6266670227051,1442,170,79,22.2258529663086,455,277,455,370
"Cfasc",-85.6458333333333,31.1041666666667,18.8326663970947,12.4666662216187,42.3517684936523,661.455261230469,32.6319999694824,3.19600009918213,29.4360008239746,26.568000793457,19.6106662750244,26.568000793457,10.3553333282471,1351,148,67,20.9034023284912,400,259,400,366
"Cfasc",-85.6458333333333,31.2291666666667,18.654167175293,12.0003337860107,41.198616027832,664.451721191406,32.3600006103516,3.23200011253357,29.1280002593994,26.4206676483154,19.4220008850098,26.4206676483154,10.1313333511353,1318,139,60,21.2255382537842,376,250,376,368
"Cfasc",-85.6458333333333,31.2708333333333,18.6856670379639,11.966667175293,40.9761199951172,667.164367675781,32.476001739502,3.2720000743866,29.2040023803711,11.6306667327881,19.4379997253418,26.5066680908203,10.1380004882812,1301,137,59,21.2432022094727,369,246,369,364
"Cfasc",-85.6458333333333,31.3958333333333,18.4756660461426,11.8166666030884,40.5013275146484,669.110107421875,32.3919982910156,3.21600008010864,29.1759986877441,11.4193334579468,19.2133331298828,26.3666648864746,9.92800045013428,1318,139,72,20.5307846069336,383,248,364,373
"Cfasc",-85.6458333333333,31.4375,18.4386672973633,11.9326667785645,40.6758460998535,670.98291015625,32.4440002441406,3.10800004005432,29.3360004425049,11.3653335571289,19.1626663208008,26.3640003204346,9.87466621398926,1331,143,71,20.401985168457,392,250,364,377
"Cfasc",-85.6458333333333,31.8125,18.0538330078125,12.6963329315186,41.8744468688965,687.460571289062,32.6720008850098,2.35199999809265,30.3200016021729,10.8033332824707,23.0473327636719,26.2226676940918,9.31866645812988,1351,161,69,21.2941608428955,413,259,353,377
"Cfasc",-85.6458333333333,32.3125,17.8091659545898,12.8929996490479,41.8115196228027,705.768127441406,32.7799987792969,1.94400000572205,30.8359985351562,10.3980007171631,22.9486675262451,26.2513332366943,8.87333393096924,1391,167,70,21.3639526367188,430,265,343,392
"Cfasc",-85.6458333333333,32.6875,16.9576663970947,12.9813327789307,41.4898109436035,710.729797363281,32.1920013427734,0.903999984264374,31.2880020141602,9.42933368682861,22.1639995574951,25.466667175293,7.93466663360596,1459,173,76,22.2959861755371,450,274,352,416
"Cfasc",-85.6458333333333,33.1041666666667,16.2994995117188,13.3703336715698,41.8188819885254,725.102600097656,31.9759998321533,0.0040000001899898,31.9720001220703,8.6493330001831,21.5766658782959,25.029333114624,7.12066698074341,1461,171,82,21.3490142822266,453,270,340,422
"Cfasc",-85.6458333333333,33.4791666666667,15.7445001602173,12.9756669998169,40.635311126709,733.606567382812,31.4599990844727,-0.472000002861023,31.931999206543,8.02999973297119,21.0086669921875,24.6233329772949,6.48799991607666,1439,170,83,19.72412109375,443,276,327,405
"Cfasc",-85.6458333333333,34.1875,15.91100025177,13.0453338623047,39.2884407043457,779.804321289062,32.3320007324219,-0.871999979019165,33.2040023803711,7.61466646194458,21.4833335876465,25.2999992370605,6.03933334350586,1427,166,82,19.6423225402832,433,277,315,402
"Cfasc",-85.6458333333333,34.2291666666667,15.7948331832886,12.9289999008179,39.0887641906738,777.141052246094,32.1879997253418,-0.888000011444092,33.076000213623,7.48933362960815,21.4039993286133,25.1499996185303,5.95266675949097,1424,166,82,19.666820526123,433,277,313,402
"Cfasc",-85.6458333333333,34.3125,15.2018337249756,13.0736665725708,39.4879379272461,773.830017089844,31.6280002593994,-1.48000001907349,33.1080017089844,7.0426664352417,20.7426662445068,24.57200050354,5.45599985122681,1439,166,84,18.985237121582,436,283,314,407
"Cfasc",-85.6458333333333,34.3958333333333,14.4811668395996,12.7430000305176,38.9884948730469,767.522155761719,30.6680011749268,-2.01600003242493,32.6840019226074,6.33533334732056,20.0026664733887,23.7686672210693,4.80399990081787,1487,169,87,18.1315574645996,446,296,325,419
"Cfasc",-85.6458333333333,34.4791666666667,14.2138328552246,12.4983329772949,38.465877532959,764.879516601562,30.2639999389648,-2.2279999256134,32.492000579834,6.07333326339722,19.7280006408691,23.4446659088135,4.5426664352417,1520,171,91,17.3816986083984,453,307,332,426
"Cfasc",-85.6458333333333,34.5208333333333,14.5970001220703,12.9433326721191,39.1557769775391,772.222351074219,30.9479999542236,-2.10800004005432,33.0559997558594,6.41066646575928,20.1573333740234,23.9393329620361,4.86133337020874,1488,168,89,17.7218914031982,446,299,323,420
"Cfasc",-85.6458333333333,34.6458333333333,14.1614999771118,12.7083330154419,38.7969627380371,771.162536621094,30.3719997406006,-2.3840000629425,32.7560005187988,5.92266654968262,19.7433338165283,23.4979991912842,4.44733333587646,1523,171,93,17.1937160491943,453,308,331,427
"Cfasc",-85.6458333333333,34.8958333333333,14.1133327484131,12.3026666641235,37.7336082458496,777.542236328125,30.3000011444092,-2.30400013923645,32.6040000915527,5.80933332443237,19.7353324890137,23.4926662445068,4.25933313369751,1538,171,96,16.7087383270264,452,311,337,427
"Cfasc",-85.6875,30.1041666666667,19.9541664123535,9.30833339691162,37.5335998535156,600.335021972656,31.6500015258789,6.84999990463257,24.8000011444092,26.9472236633301,17.125,26.9472236633301,12.3888883590698,1622,216,86,32.1777610778809,587,297,587,354
"Cfasc",-85.6875,30.1875,19.9878463745117,10.7805557250977,40.5157127380371,612.826538085938,32.4416656494141,5.83333349227905,26.6083316802979,27.1097221374512,16.9701385498047,27.1097221374512,12.2312498092651,1616,213,87,30.8244552612305,576,298,576,360
"Cfasc",-85.6875,30.2291666666667,19.8492431640625,11.4909086227417,41.854305267334,619.310363769531,32.6727256774902,5.21818161010742,27.4545440673828,27.0606060028076,16.740909576416,27.0606060028076,12.0121212005615,1614,213,87,30.6517486572266,574,298,574,361
"Cfasc",-85.6875,30.3541666666667,19.3391666412354,12.3396663665771,43.2667121887207,631.694763183594,32.6160011291504,4.0959997177124,28.5200004577637,26.7213344573975,16.0313339233398,26.7213344573975,11.3359994888306,1604,209,88,29.1584892272949,562,294,562,365
"Cfasc",-85.6875,30.3958333333333,19.3861675262451,12.4283332824707,43.2922325134277,636.124633789062,32.7599983215332,4.05200004577637,28.7079982757568,26.8059997558594,16.0193328857422,26.8059997558594,11.3000001907349,1600,207,87,28.4836559295654,557,296,557,369
"Cfasc",-85.6875,30.4375,19.3728332519531,12.5123338699341,43.3492698669434,638.306579589844,32.8520011901855,3.98799991607666,28.8640022277832,26.8233337402344,15.9626665115356,26.8233337402344,11.2559995651245,1592,204,86,27.8106956481934,550,296,550,370
"Cfasc",-85.6875,30.6458333333333,19.1298332214355,12.6269998550415,43.4634475708008,642.333251953125,32.8359985351562,3.78399991989136,29.0519981384277,26.6813335418701,15.5139999389648,26.6813335418701,10.9933338165283,1530,189,82,24.89719581604,507,288,507,373
"Cfasc",-85.6875,30.6875,19.0763339996338,12.6366662979126,43.3891868591309,644.921081542969,32.8079986572266,3.68400001525879,29.1239986419678,26.6586666107178,15.4186668395996,26.6586666107178,10.8946666717529,1516,185,81,24.3013687133789,497,285,497,374
"Cfasc",-85.6875,30.7708333333333,18.9741668701172,12.6376667022705,43.2322998046875,648.361389160156,32.7560005187988,3.5239999294281,29.2320003509521,26.5913333892822,15.2553339004517,26.5913333892822,10.7406663894653,1483,178,80,23.2649021148682,478,281,478,372
"Cfasc",-85.6875,30.8958333333333,18.9016666412354,12.7013330459595,43.2488899230957,652.336608886719,32.7719993591309,3.40400004386902,29.3680000305176,26.576000213623,15.0926666259766,26.576000213623,10.6066665649414,1434,166,79,21.7256851196289,447,275,447,370
"Cfasc",-85.6875,31.0625,18.8606662750244,12.5859994888306,42.7049407958984,659.867370605469,32.6479988098145,3.17600011825562,29.4719982147217,26.5566673278809,19.6719989776611,26.5566673278809,10.3959999084473,1370,150,70,20.7101421356201,408,265,408,368
"Cfasc",-85.6875,31.1458333333333,18.7970008850098,12.3080005645752,41.9495582580566,663.631896972656,32.5719985961914,3.23200011253357,29.3399982452393,26.5580005645752,19.5606670379639,26.5580005645752,10.2946662902832,1338,143,63,20.7928161621094,390,258,390,364
"Cfasc",-85.6875,31.1875,18.7075004577637,12.0276660919189,41.3094711303711,662.698791503906,32.4480018615723,3.33200001716614,29.1160011291504,26.482666015625,19.453332901001,26.482666015625,10.2360000610352,1321,140,59,21.2528629302979,381,253,381,363
"Cfasc",-85.6875,31.3541666666667,18.5343341827393,11.7779998779297,40.4631004333496,668.2216796875,32.3920021057129,3.28399991989136,29.1080017089844,11.4866666793823,19.2700004577637,26.4046669006348,10,1312,136,65,20.6437301635742,380,249,363,369
"Cfasc",-85.6875,31.6041666666667,18.1256675720215,12.2620000839233,41.186351776123,676.449768066406,32.4119987487793,2.6399998664856,29.7719993591309,10.993332862854,18.8586673736572,26.1393337249756,9.51200008392334,1361,158,69,21.2765922546387,411,258,364,380
"Cfasc",-85.6875,31.7291666666667,18.087833404541,12.555666923523,41.6910209655762,684.989807128906,32.5999984741211,2.48399996757507,30.1159992218018,10.8633337020874,18.7940006256104,26.220666885376,9.38000011444092,1349,160,69,21.3651828765869,412,259,355,376
"Cfasc",-85.6875,32.8541666666667,16.8295001983643,13.3369998931885,41.9033546447754,722.697998046875,32.4280014038086,0.600000023841858,31.8280010223389,9.20466613769531,22.0939998626709,25.5153331756592,7.6913332939148,1449,171,76,22.4121360778809,449,268,345,419
"Cfasc",-85.6875,32.9791666666667,16.6398334503174,13.408332824707,41.8905715942383,725.268676757812,32.3279991149902,0.320000022649765,32.007999420166,8.98200035095215,21.9220008850098,25.3646659851074,7.46266651153564,1445,170,78,21.899242401123,448,267,341,417
"Cfasc",-85.6875,33.5208333333333,15.6418333053589,12.7623329162598,40.3615875244141,728.772888183594,31.2159996032715,-0.404000014066696,31.6199989318848,7.98333358764648,20.8826675415039,24.4566669464111,6.43533325195312,1438,170,82,19.6345386505127,442,278,327,403
"Cfasc",-85.6875,33.5625,15.7011671066284,12.7423334121704,40.1257514953613,733.086303710938,31.3239994049072,-0.432000011205673,31.7559986114502,8.00333309173584,20.9559993743896,24.5633335113525,6.43533325195312,1429,169,81,19.5957660675049,439,276,325,400
"Cfasc",-85.6875,33.6041666666667,15.7373332977295,12.720666885376,39.9618835449219,736.46142578125,31.3759994506836,-0.456000000238419,31.8319988250732,8.00133323669434,21.0026664733887,24.6286659240723,6.42133331298828,1422,168,80,19.6073207855225,436,275,324,397
"Cfasc",-85.6875,34.2708333333333,15.40149974823,13.0183334350586,39.301815032959,775.841857910156,31.8039989471436,-1.32000005245209,33.1240005493164,7.2093334197998,20.9613342285156,24.7759990692139,5.61066627502441,1436,166,83,19.4557590484619,436,281,313,407
"Cfasc",-85.6875,34.5208333333333,14.7959995269775,13.1380004882812,39.3306198120117,778.58837890625,31.3320007324219,-2.07200002670288,33.4039993286133,6.5479998588562,20.3913326263428,24.2339992523193,4.99733352661133,1469,167,88,18.1228427886963,442,294,317,416
"Cfasc",-85.6875,34.6875,13.9846668243408,12.5139999389648,38.362964630127,771.894592285156,30.1160011291504,-2.50399994850159,32.620002746582,5.72866678237915,19.5713329315186,23.3213329315186,4.260666847229,1538,172,94,17.1147022247314,455,311,334,430
"Cfasc",-85.7291666666667,30.1041666666667,19.9854164123535,9.49583339691162,37.9833335876465,602.353759765625,31.75,6.75,25,27,17.1749992370605,27,12.3916664123535,1622,215,86,31.7034301757812,584,299,584,356
"Cfasc",-85.7291666666667,30.1458333333333,20.079948425293,10.2432298660278,39.3686485290527,610.290222167969,32.2874984741211,6.26875019073486,26.0187492370605,27.1781253814697,17.1166667938232,27.1781253814697,12.375,1618,214,87,31.2323246002197,578,297,578,355
"Cfasc",-85.7291666666667,30.2708333333333,19.5341148376465,11.5869798660278,41.9818115234375,621.979858398438,32.40625,4.80625009536743,27.6000003814697,26.7999992370605,16.3937511444092,26.7999992370605,11.6770839691162,1613,212,88,30.2211322784424,571,295,571,361
"Cfasc",-85.7291666666667,30.3541666666667,19.3523330688477,12.2693328857422,43.1168594360352,631.155883789062,32.5960006713867,4.1399998664856,28.4560012817383,26.7353324890137,16.0526676177979,26.7353324890137,11.3553333282471,1606,208,88,28.8576736450195,561,296,561,366
"Cfasc",-85.7291666666667,30.4791666666667,19.2251663208008,12.3463335037231,43.000602722168,638.062805175781,32.6959991455078,3.98399996757507,28.7119998931885,26.6766662597656,15.8033332824707,26.6766662597656,11.1206665039062,1588,202,85,27.3057193756104,545,295,545,371
"Cfasc",-85.7291666666667,30.5208333333333,19.1958332061768,12.4449996948242,43.1518707275391,639.670043945312,32.7239990234375,3.8840000629425,28.8399982452393,26.6726665496826,15.71399974823,26.6726665496826,11.0699996948242,1578,199,85,26.6706581115723,536,293,536,373
"Cfasc",-85.7291666666667,30.6875,19.0388336181641,12.5396671295166,43.1568946838379,644.71044921875,32.7439994812012,3.68799996376038,29.0559997558594,26.6173343658447,15.3966665267944,26.6173343658447,10.8619995117188,1526,186,82,24.1994552612305,500,288,500,376
"Cfasc",-85.7291666666667,30.8125,18.9169998168945,12.6619997024536,43.2622680664062,649.13818359375,32.7319984436035,3.46399998664856,29.2679977416992,26.5573329925537,15.1599998474121,26.5573329925537,10.6713333129883,1477,174,81,22.4091415405273,470,282,470,372
