"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Asclepias tuberosa",-85.096672,34.650605,"USA","Georgia",NA,3888969834,"Apocynaceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.360731,33.762202,"USA","Georgia",NA,1562895305,"Apocynaceae","SPECIES",31,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.550317,32.131283,"USA","Georgia",NA,4129996497,"Apocynaceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.075478,34.883362,"USA","Georgia",NA,4891974769,"Apocynaceae","SPECIES",7,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.499924,34.67865,"USA","Georgia",NA,3892338611,"Apocynaceae","SPECIES",35,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.877356,34.8676,"USA","Georgia",NA,3860064843,"Apocynaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.568475,34.389134,"USA","Georgia",NA,4153408954,"Apocynaceae","SPECIES",28846,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.412995,34.697392,"USA","Georgia",NA,4891933215,"Apocynaceae","SPECIES",35,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.016111,34.739874,"USA","Georgia",NA,4405495552,"Apocynaceae","SPECIES",34,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.159101,33.636493,"USA","Georgia",NA,2641391471,"Apocynaceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.714736,34.649528,"USA","Georgia",NA,1990584260,"Apocynaceae","SUBSPECIES",NA,2016,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.667472,34.7301,"USA","Georgia",NA,2294544432,"Apocynaceae","SPECIES",30,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.33918,34.802437,"USA","Georgia",NA,3860011784,"Apocynaceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.978718,30.834179,"USA","Georgia",NA,353251968,"Apocynaceae","SUBSPECIES",3516,2005,"PRESERVED_SPECIMEN","KU","R. L. McGregor Herbarium Vascular Plants Collection"
"Asclepias tuberosa",-81.493748,31.335827,"USA","Georgia",NA,2273292004,"Apocynaceae","SPECIES",6,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.165916,34.745827,"USA","Georgia",NA,3872920098,"Apocynaceae","SPECIES",40,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.395478,34.407595,"USA","Georgia",NA,4137874910,"Apocynaceae","SPECIES",6,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.431397,34.332897,"USA","Georgia",NA,1571173599,"Apocynaceae","SPECIES",NA,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.469404,34.531618,"USA","Georgia",NA,3124714076,"Apocynaceae","SPECIES",28818,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.382797,34.483661,"USA","Georgia",NA,3109051065,"Apocynaceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.8368,34.933136,"USA","Georgia",NA,3902733739,"Apocynaceae","SPECIES",133,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-81.737408,31.373664,"USA","Georgia",NA,4875268587,"Apocynaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.437997,34.70482,"USA","Georgia",NA,4892112435,"Apocynaceae","SPECIES",15,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.337858,34.838342,"USA","Georgia",NA,4138487152,"Apocynaceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.682625,33.96104,"USA","Georgia",NA,3302559640,"Apocynaceae","SPECIES",65,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.39111,34.512777,"USA","Georgia",NA,3330474678,"Apocynaceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-81.340402,31.641234,"USA","Georgia",NA,4116361835,"Apocynaceae","SPECIES",6,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.583333,33.666667,"USA","Georgia",1,2268957177,"Apocynaceae","SPECIES",NA,1994,"PRESERVED_SPECIMEN","MO","Tropicos"
"Asclepias tuberosa",-84.170196,33.808161,"USA","Georgia",NA,2651337037,"Apocynaceae","SUBSPECIES",1784,1921,"PRESERVED_SPECIMEN","MIN",""
"Asclepias tuberosa",-84.301517,33.755287,"USA","Georgia",NA,3302358568,"Apocynaceae","SPECIES",98,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.497951,30.840709,"USA","Georgia",NA,3873265197,"Apocynaceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.171192,33.804676,"USA","Georgia",NA,3017981420,"Apocynaceae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.723795,33.114621,"USA","Georgia",NA,3859507990,"Apocynaceae","SPECIES",260,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.438363,34.605123,"USA","Georgia",NA,3321131828,"Apocynaceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.697723,33.123037,"USA","Georgia",NA,2283225676,"Apocynaceae","SPECIES",393,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.468338,31.194028,"USA","Georgia",NA,4872136048,"Apocynaceae","SPECIES",32,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.268381,33.771844,"USA","Georgia",NA,2851061887,"Apocynaceae","SPECIES",12,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.410101,34.864868,"USA","Georgia",NA,4137584251,"Apocynaceae","SPECIES",20,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.17028,33.80806,"USA","Georgia",1,2268963653,"Apocynaceae","SPECIES",NA,1933,"PRESERVED_SPECIMEN","MO","Tropicos"
